latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.17307,3.81578,321.16,1,1,2022-06-02,1047,T,54,6.1NRT,297.74,12.58,D
51.16426,3.81246,319.26,1,1,2022-06-02,1047,T,51,6.1NRT,294.98,10.69,D
51.04005,2.29595,315.57,1.01,1,2022-06-02,1047,T,39,6.1NRT,299.93,6.59,D
47.72457,1.50048,311.1,1,1,2022-06-02,1047,T,31,6.1NRT,295.96,4.51,D
47.72269,1.51361,313,1,1,2022-06-02,1047,T,45,6.1NRT,297.94,6.08,D
45.9726,4.00114,317.97,1.1,1.05,2022-06-02,1047,T,75,6.1NRT,294.09,9.33,D
44.30516,9.95548,309.97,2.26,1.46,2022-06-02,1047,T,53,6.1NRT,298.28,19.04,D
45.55665,3.26277,314.31,1.06,1.03,2022-06-02,1047,T,52,6.1NRT,299.58,7.91,D
43.44799,4.90139,321.43,1.3,1.13,2022-06-02,1049,T,54,6.1NRT,304.55,13.15,D
39.98759,-0.14423,314.57,1.01,1,2022-06-02,1049,T,63,6.1NRT,294.54,5.19,D
16.67657,-2.82303,331.24,1.42,1.18,2022-06-02,1058,T,46,6.1NRT,313.56,8.74,D
14.83321,-4.05725,330.56,1.27,1.12,2022-06-02,1058,T,48,6.1NRT,312.48,13.1,D
14.42629,-4.26751,330.42,1.25,1.11,2022-06-02,1058,T,49,6.1NRT,310.97,10.59,D
14.12105,-5.18906,341.32,1.13,1.06,2022-06-02,1058,T,83,6.1NRT,309.92,30.1,D
14.62298,-9.99032,334.64,1.2,1.09,2022-06-02,1058,T,72,6.1NRT,309.38,17.13,D
10.48667,-14.48834,325.46,2.15,1.43,2022-06-02,1058,T,74,6.1NRT,297.89,29.69,D
5.25224,-3.8997,317.68,1.85,1.33,2022-06-02,1100,T,44,6.1NRT,295.57,17.15,D
49.66897,18.66261,304.29,2.86,1.61,2022-06-02,1056,A,42,6.1NRT,289.28,20.41,D
-34.63089,19.63743,314.86,2.33,1.48,2022-06-02,1210,A,62,6.1NRT,291.75,44.93,D
-33.50487,27.05802,322.12,1,1,2022-06-02,1210,A,81,6.1NRT,293.34,19.5,D
-34.0506,21.45977,306.28,1.75,1.3,2022-06-02,1210,A,61,6.1NRT,291.89,12.21,D
-34.05455,21.47454,306.77,1.75,1.3,2022-06-02,1210,A,64,6.1NRT,292.87,14.1,D
-34.05639,21.45577,303.49,1.75,1.3,2022-06-02,1210,A,56,6.1NRT,293.07,9.85,D
-34.01551,21.25417,300.32,1.8,1.32,2022-06-02,1210,A,35,6.1NRT,288.74,10.21,D
-34.15296,19.47825,303.2,2.36,1.48,2022-06-02,1210,A,38,6.1NRT,292.93,12.2,D
-32.56038,26.97623,328.31,1,1,2022-06-02,1210,A,86,6.1NRT,289.2,27.73,D
-32.56189,26.96561,309.31,1,1,2022-06-02,1210,A,68,6.1NRT,288.13,9.95,D
-32.93498,19.44557,305.02,2.29,1.47,2022-06-02,1210,A,45,6.1NRT,291.72,18.73,D
-31.34368,29.76422,305.63,1.16,1.07,2022-06-02,1210,A,62,6.1NRT,292.91,7.19,D
-30.85897,29.46382,305.3,1.15,1.07,2022-06-02,1210,A,61,6.1NRT,291.15,7.88,D
-30.83106,28.21106,302.23,1.04,1.02,2022-06-02,1210,A,51,6.1NRT,289.44,5.08,D
-30.53522,29.36547,301.51,1.15,1.07,2022-06-02,1210,A,47,6.1NRT,290.14,5.18,D
-30.28877,30.28833,342.36,1.28,1.12,2022-06-02,1210,A,93,6.1NRT,293.35,68.18,D
-30.1842,30.05312,309.79,1.24,1.11,2022-06-02,1210,A,69,6.1NRT,290.72,13.27,D
-30.18647,30.03997,306.12,1.24,1.11,2022-06-02,1210,A,63,6.1NRT,290.2,10.2,D
-30.13638,30.03717,330.5,1.24,1.11,2022-06-02,1210,A,87,6.1NRT,291.65,40.21,D
-30.1265,30.03474,323.74,1.24,1.11,2022-06-02,1210,A,83,6.1NRT,290.63,30.65,D
-30.11991,29.95321,301.97,1.23,1.1,2022-06-02,1212,A,47,6.1NRT,289.18,6.66,D
-30.12202,29.94089,301.51,1.23,1.1,2022-06-02,1212,A,43,6.1NRT,289.5,6.32,D
-30.01394,30.02703,301.8,1.25,1.11,2022-06-02,1212,A,49,6.1NRT,290.6,6.67,D
-29.80597,30.27978,300.68,1.3,1.13,2022-06-02,1212,A,39,6.1NRT,290.39,6.24,D
-29.74937,29.2873,301.99,1.16,1.07,2022-06-02,1212,A,47,6.1NRT,290.63,4.91,D
-29.72705,29.28893,320.95,1.16,1.07,2022-06-02,1212,A,81,6.1NRT,290.38,22.55,D
-29.72902,29.27691,309.87,1.16,1.07,2022-06-02,1212,A,65,6.1NRT,290.28,10.89,D
-29.42724,30.20781,302.66,1.3,1.13,2022-06-02,1212,A,53,6.1NRT,288.24,7.85,D
-29.55599,29.45691,317.19,1.19,1.09,2022-06-02,1212,A,77,6.1NRT,292.71,19.23,D
-29.55819,29.44381,303.24,1.19,1.08,2022-06-02,1212,A,44,6.1NRT,290.75,6.26,D
-29.27936,29.69777,309.23,1.23,1.1,2022-06-02,1212,A,68,6.1NRT,291.17,11.49,D
-29.00387,30.84577,306.07,1.44,1.19,2022-06-02,1212,A,63,6.1NRT,290.39,11.21,D
-29,30.83796,305.53,1.44,1.19,2022-06-02,1212,A,62,6.1NRT,289.68,10.9,D
-29.08127,29.65468,334.76,1.24,1.1,2022-06-02,1212,A,89,6.1NRT,292.54,47.24,D
-29.08341,29.64206,338.66,1.23,1.1,2022-06-02,1212,A,91,6.1NRT,292.93,55.59,D
-29.07142,29.6524,330.6,1.24,1.1,2022-06-02,1212,A,87,6.1NRT,294.32,40.67,D
-29.07357,29.63974,319.34,1.23,1.1,2022-06-02,1212,A,79,6.1NRT,291.32,23.7,D
-29.06607,29.44462,302.91,1.21,1.09,2022-06-02,1212,A,49,6.1NRT,291.09,6.41,D
-28.96975,29.3996,320.37,1.21,1.09,2022-06-02,1212,A,80,6.1NRT,292.74,23.94,D
-28.97183,29.38702,326.87,1.2,1.09,2022-06-02,1212,A,85,6.1NRT,294.24,33.29,D
-28.68537,28.95685,318.14,1.16,1.07,2022-06-02,1212,A,77,6.1NRT,292.2,17.67,D
-28.68737,28.94489,309.64,1.16,1.07,2022-06-02,1212,A,45,6.1NRT,290.9,9.43,D
-28.68211,28.96283,302.84,1.16,1.07,2022-06-02,1212,A,52,6.1NRT,291.65,5.77,D
-28.68405,28.95088,321.05,1.16,1.07,2022-06-02,1212,A,81,6.1NRT,292.07,23.28,D
-29.08623,26.32741,355.06,1,1,2022-06-02,1212,A,98,6.1NRT,287.83,73.16,D
-29.36216,23.52173,308.36,1.17,1.08,2022-06-02,1212,A,64,6.1NRT,296.22,7.63,D
-29.2901,24.0144,300.99,1.12,1.05,2022-06-02,1212,A,36,6.1NRT,289.31,3.33,D
-29.11397,24.59579,307,1.06,1.03,2022-06-02,1212,A,64,6.1NRT,294.62,6.19,D
-27.89938,31.11327,307.51,1.57,1.23,2022-06-02,1212,A,62,6.1NRT,291.58,13.24,D
-27.90244,31.09645,315.98,1.57,1.23,2022-06-02,1212,A,76,6.1NRT,292.1,25.53,D
-27.8241,30.70341,316.56,1.48,1.2,2022-06-02,1212,A,76,6.1NRT,293.07,23,D
-27.82011,30.71239,310,1.49,1.2,2022-06-02,1212,A,68,6.1NRT,293.14,14.96,D
-27.82277,30.69737,307.9,1.48,1.2,2022-06-02,1212,A,64,6.1NRT,292.46,12.36,D
-28.71085,24.65678,306.96,1.05,1.02,2022-06-02,1212,A,36,6.1NRT,296.03,4.75,D
-28.70163,24.65518,316.04,1.05,1.02,2022-06-02,1212,A,75,6.1NRT,296.32,12.4,D
-28.64424,24.60563,303.48,1.05,1.03,2022-06-02,1212,A,51,6.1NRT,293.08,4.56,D
-27.78289,29.80047,303.35,1.32,1.14,2022-06-02,1212,A,50,6.1NRT,292.52,5.26,D
-27.78518,29.78704,312.98,1.31,1.14,2022-06-02,1212,A,72,6.1NRT,292.49,15.3,D
-28.15752,26.88154,307.28,1.01,1.01,2022-06-02,1212,A,58,6.1NRT,296.09,4.07,D
-28.08659,26.92064,317.96,1.02,1.01,2022-06-02,1212,A,77,6.1NRT,296.55,13.79,D
-28.08814,26.91037,315.08,1.02,1.01,2022-06-02,1212,A,74,6.1NRT,295.68,11.5,D
-27.87941,27.97128,312.94,1.08,1.04,2022-06-02,1212,A,71,6.1NRT,294.02,11.09,D
-27.32956,30.87681,320.78,1.55,1.23,2022-06-02,1212,A,80,6.1NRT,293.56,32.13,D
-27.32864,30.86997,308.65,1.55,1.23,2022-06-02,1212,A,66,6.1NRT,293.48,13.64,D
-27.34793,30.63511,337.92,1.5,1.21,2022-06-02,1212,A,91,6.1NRT,294.58,69.66,D
-27.35063,30.61997,307.92,1.5,1.21,2022-06-02,1212,A,64,6.1NRT,293.17,11.27,D
-27.33718,30.63244,308.55,1.5,1.21,2022-06-02,1212,A,66,6.1NRT,294.44,12.15,D
-27.96398,26.75801,305.18,1.01,1.01,2022-06-02,1212,A,54,6.1NRT,293.62,4.18,D
-27.9101,25.67344,308.01,1,1,2022-06-02,1212,A,63,6.1NRT,294.68,5.01,D
-27.96389,25.16492,306.89,1.02,1.01,2022-06-02,1212,A,60,6.1NRT,295.31,4.94,D
-26.88914,30.87188,358.78,1.58,1.24,2022-06-02,1212,A,99,6.1NRT,293.98,163.6,D
-26.89207,30.85592,329.11,1.58,1.24,2022-06-02,1212,A,86,6.1NRT,291.75,54.75,D
-27.70118,25.59683,316.86,1,1,2022-06-02,1212,A,75,6.1NRT,298.52,12.01,D
-26.85211,30.82422,307.2,1.58,1.24,2022-06-02,1212,A,63,6.1NRT,291.33,14.33,D
-27.79547,24.64438,305,1.04,1.02,2022-06-02,1212,A,55,6.1NRT,294.22,4.14,D
-26.65243,30.58974,303.16,1.54,1.22,2022-06-02,1212,A,48,6.1NRT,292.99,6.82,D
-26.65099,30.58247,305.28,1.54,1.22,2022-06-02,1212,A,57,6.1NRT,292.36,8.8,D
-27.52554,24.73938,314.2,1.03,1.01,2022-06-02,1212,A,72,6.1NRT,295.76,10.07,D
-27.20564,25.97136,308.87,1,1,2022-06-02,1212,A,63,6.1NRT,294.5,6.09,D
-27.2071,25.96132,309.47,1,1,2022-06-02,1212,A,65,6.1NRT,294.15,6.33,D
-27.3345,24.7261,311.9,1.03,1.01,2022-06-02,1212,A,69,6.1NRT,296.52,8.42,D
-26.73663,27.89188,319.86,1.1,1.05,2022-06-02,1212,A,78,6.1NRT,293.57,17.01,D
-26.73841,27.88089,311.22,1.1,1.05,2022-06-02,1212,A,56,6.1NRT,293.7,8.58,D
-26.91521,26.75246,304.91,1.02,1.01,2022-06-02,1212,A,51,6.1NRT,294.44,3.78,D
-26.73199,27.88432,314.22,1.1,1.05,2022-06-02,1212,A,72,6.1NRT,293.58,12.1,D
-26.24305,30.4147,305.6,1.53,1.22,2022-06-02,1212,A,57,6.1NRT,292.03,11.41,D
-26.78098,26.9149,308.61,1.03,1.01,2022-06-02,1212,A,62,6.1NRT,294.31,6.57,D
-26.3272,29.23483,331.5,1.29,1.13,2022-06-02,1212,A,69,6.1NRT,294.44,37.9,D
-26.32903,29.2284,321.97,1.29,1.13,2022-06-02,1212,A,42,6.1NRT,294.73,21.51,D
-26.86201,25.73994,313.18,1,1,2022-06-02,1212,A,70,6.1NRT,296.04,8.78,D
-26.96505,24.74362,306.6,1.02,1.01,2022-06-02,1212,A,36,6.1NRT,295.67,3.5,D
-26.96645,24.73335,307.98,1.02,1.01,2022-06-02,1212,A,53,6.1NRT,295.85,4.38,D
-26.48475,27.91291,320.35,1.11,1.05,2022-06-02,1212,A,78,6.1NRT,294.93,18.38,D
-26.95596,24.74206,308.74,1.02,1.01,2022-06-02,1212,A,56,6.1NRT,295.79,5.06,D
-26.44744,27.87685,303.56,1.11,1.05,2022-06-02,1212,A,28,6.1NRT,292.77,3.14,D
-26.45442,27.8327,312.31,1.11,1.05,2022-06-02,1212,A,65,6.1NRT,293.63,8.81,D
-26.44332,27.84167,319.67,1.11,1.05,2022-06-02,1212,A,77,6.1NRT,295.97,16.46,D
-26.44506,27.83075,332.33,1.11,1.05,2022-06-02,1212,A,87,6.1NRT,296.53,33.56,D
-26.45717,27.75422,322.99,1.1,1.05,2022-06-02,1212,A,80,6.1NRT,294.3,20.67,D
-26.4589,27.74326,308.74,1.1,1.04,2022-06-02,1212,A,62,6.1NRT,294.62,6.66,D
-26.34015,28.17922,308.7,1.15,1.07,2022-06-02,1212,A,62,6.1NRT,294.46,5.96,D
-25.84808,30.9327,319.79,1.68,1.27,2022-06-02,1212,A,76,6.1NRT,293.01,35.73,D
-26.2881,28.2917,306.87,1.16,1.07,2022-06-02,1212,A,57,6.1NRT,293.29,6.06,D
-26.28996,28.28021,314.53,1.16,1.07,2022-06-02,1212,A,72,6.1NRT,294.44,12.79,D
-26.33003,28.0306,306.05,1.13,1.06,2022-06-02,1212,A,32,6.1NRT,293.07,5.29,D
-26.33182,28.01938,324.59,1.13,1.06,2022-06-02,1212,A,82,6.1NRT,294.83,24.04,D
-26.36189,27.83014,311.39,1.11,1.05,2022-06-02,1212,A,67,6.1NRT,295.62,8.22,D
-25.9239,30.38241,306.56,1.54,1.22,2022-06-02,1212,A,59,6.1NRT,292.08,11.94,D
-26.11727,29.26443,313.59,1.31,1.13,2022-06-02,1212,A,72,6.1NRT,294.78,13.63,D
-26.25207,28.45243,308.18,1.18,1.08,2022-06-02,1212,A,61,6.1NRT,295.89,6.78,D
-25.91316,30.37906,303.28,1.54,1.22,2022-06-02,1212,A,39,6.1NRT,290.22,8,D
-26.2424,28.45042,327.15,1.18,1.08,2022-06-02,1212,A,84,6.1NRT,296.72,28.31,D
-26.69803,25.47219,310.27,1,1,2022-06-02,1212,A,53,6.1NRT,296.05,6.33,D
-26.24614,28.36661,308.68,1.17,1.08,2022-06-02,1212,A,62,6.1NRT,295.62,7,D
-26.20562,28.49146,312.33,1.19,1.08,2022-06-02,1212,A,69,6.1NRT,295.43,11.22,D
-26.32593,27.63159,309.39,1.09,1.04,2022-06-02,1212,A,63,6.1NRT,297.38,6.29,D
-26.29989,27.64304,314.08,1.09,1.04,2022-06-02,1212,A,71,6.1NRT,298.09,10.55,D
-25.75262,30.76375,316.6,1.64,1.26,2022-06-02,1212,A,75,6.1NRT,289.42,32.45,D
-26.23829,27.78824,311.3,1.11,1.05,2022-06-02,1212,A,66,6.1NRT,295.58,8.58,D
-26.00408,29.02336,308.89,1.27,1.12,2022-06-02,1212,A,64,6.1NRT,296.56,6.78,D
-26.20062,27.68362,315.68,1.1,1.05,2022-06-02,1212,A,73,6.1NRT,295.17,11.94,D
-26.20233,27.67276,341.91,1.1,1.04,2022-06-02,1212,A,92,6.1NRT,297.03,49.98,D
-26.16518,27.84637,306.1,1.12,1.05,2022-06-02,1212,A,51,6.1NRT,293.69,4.9,D
-25.71843,30.37018,311.02,1.55,1.23,2022-06-02,1212,A,68,6.1NRT,290.57,18.09,D
-26.07135,28.30663,305.52,1.17,1.08,2022-06-02,1212,A,50,6.1NRT,294.6,4.95,D
-26.07323,28.29507,319.52,1.17,1.08,2022-06-02,1212,A,77,6.1NRT,295.08,18.53,D
-26.08453,28.22576,309.1,1.16,1.07,2022-06-02,1212,A,62,6.1NRT,294.38,7.2,D
-26.0864,28.21427,316.34,1.16,1.07,2022-06-02,1212,A,74,6.1NRT,294.73,13.97,D
-26.31171,26.78299,334.03,1.03,1.01,2022-06-02,1212,A,88,6.1NRT,295.59,33,D
-25.41278,31.88925,306.43,1.98,1.37,2022-06-02,1212,A,61,6.1NRT,296.06,12.96,D
-25.41653,31.86969,317.52,1.98,1.37,2022-06-02,1212,A,77,6.1NRT,295.97,35.78,D
-25.59394,30.73682,306.91,1.65,1.26,2022-06-02,1212,A,61,6.1NRT,290.6,14.73,D
-25.58544,30.72961,306.56,1.65,1.26,2022-06-02,1212,A,60,6.1NRT,290.65,14.75,D
-26.06939,27.62973,305.61,1.1,1.04,2022-06-02,1212,A,48,6.1NRT,294.53,3.99,D
-26.03013,27.81435,305.84,1.12,1.05,2022-06-02,1212,A,50,6.1NRT,295.53,4.98,D
-26.03193,27.80323,307.71,1.11,1.05,2022-06-02,1212,A,58,6.1NRT,295.13,6.41,D
-25.87907,28.23167,305.47,1.17,1.08,2022-06-02,1212,A,45,6.1NRT,294.55,4.39,D
-25.8729,28.08847,314.82,1.15,1.07,2022-06-02,1212,A,69,6.1NRT,297.55,11.56,D
-25.86918,28.09393,312.23,1.15,1.07,2022-06-02,1212,A,69,6.1NRT,297.68,9.48,D
-25.87101,28.08254,313.18,1.15,1.07,2022-06-02,1212,A,70,6.1NRT,297.8,10.28,D
-25.85328,28.009,305.86,1.14,1.06,2022-06-02,1212,A,53,6.1NRT,294.99,5.37,D
-25.41306,30.46586,325.81,1.59,1.24,2022-06-02,1212,A,82,6.1NRT,294.17,41.94,D
-25.41618,30.44861,326.6,1.59,1.24,2022-06-02,1212,A,84,6.1NRT,292.69,44.6,D
-25.41921,30.43177,311.29,1.58,1.24,2022-06-02,1212,A,44,6.1NRT,291.24,16.12,D
-25.40199,30.4634,310.21,1.59,1.24,2022-06-02,1212,A,61,6.1NRT,292.71,15.37,D
-25.40508,30.44637,312.62,1.59,1.24,2022-06-02,1212,A,71,6.1NRT,291.97,19.49,D
-25.43281,30.29275,309.56,1.55,1.23,2022-06-02,1212,A,66,6.1NRT,295.23,14.6,D
-25.43557,30.27741,316.21,1.55,1.23,2022-06-02,1212,A,75,6.1NRT,295.02,24.94,D
-25.74495,28.36789,306.73,1.19,1.08,2022-06-02,1212,A,44,6.1NRT,295.85,4.48,D
-25.20177,31.04477,314.66,1.76,1.3,2022-06-02,1212,A,74,6.1NRT,290.84,28.42,D
-25.25145,30.58509,313.93,1.63,1.26,2022-06-02,1212,A,43,6.1NRT,287.97,23.5,D
-25.2544,30.56916,317.14,1.63,1.26,2022-06-02,1212,A,59,6.1NRT,287.34,29.54,D
-25.25388,30.58033,320.29,1.63,1.26,2022-06-02,1212,A,79,6.1NRT,287.99,36.09,D
-25.15452,31.06632,312.45,1.77,1.3,2022-06-02,1212,A,71,6.1NRT,292.09,23.25,D
-25.15794,31.0475,339.03,1.76,1.3,2022-06-02,1212,A,86,6.1NRT,292.22,94.19,D
-25.24297,30.57616,325.6,1.63,1.26,2022-06-02,1212,A,83,6.1NRT,287.77,46.85,D
-25.24578,30.56048,311.73,1.63,1.26,2022-06-02,1212,A,47,6.1NRT,286.91,20.37,D
-25.71712,27.40345,315.16,1.08,1.04,2022-06-02,1212,A,72,6.1NRT,299.69,10.96,D
-25.50043,28.16706,318.09,1.17,1.08,2022-06-02,1212,A,76,6.1NRT,296.45,16.06,D
-25.50234,28.15545,325.95,1.17,1.08,2022-06-02,1212,A,83,6.1NRT,298.32,25.93,D
-25.61914,27.21846,312.2,1.07,1.03,2022-06-02,1212,A,68,6.1NRT,299.42,7.45,D
-24.98151,30.8689,302.87,1.73,1.29,2022-06-02,1212,A,27,6.1NRT,291.63,10.66,D
-24.97654,30.83076,310.39,1.72,1.29,2022-06-02,1212,A,68,6.1NRT,288.52,22.27,D
-24.84204,30.79441,313.53,1.72,1.29,2022-06-02,1212,A,72,6.1NRT,291.25,25.19,D
-24.84361,30.80687,303.49,1.72,1.29,2022-06-02,1212,A,47,6.1NRT,289.49,11.13,D
-24.84675,30.78938,308.57,1.72,1.29,2022-06-02,1212,A,64,6.1NRT,292.1,18.11,D
-24.7452,30.19149,310.14,1.57,1.24,2022-06-02,1212,A,63,6.1NRT,298.84,11.18,D
-24.39524,30.77644,311.24,1.75,1.3,2022-06-02,1212,A,67,6.1NRT,295.37,17.72,D
-24.39607,30.78761,306.53,1.75,1.3,2022-06-02,1212,A,53,6.1NRT,295.51,9.69,D
-24.39918,30.77023,306.25,1.75,1.3,2022-06-02,1212,A,52,6.1NRT,295.33,9.03,D
-24.77933,27.43839,309.56,1.11,1.05,2022-06-02,1212,A,15,6.1NRT,299,4.92,D
-24.04636,28.82699,310.41,1.33,1.14,2022-06-02,1212,A,66,6.1NRT,298.13,9.34,D
-23.72292,28.30659,316.47,1.26,1.11,2022-06-02,1212,A,74,6.1NRT,297.52,16.31,D
-22.49948,27.12407,335.16,1.14,1.06,2022-06-02,1214,A,87,6.1NRT,299.88,37.84,D
-22.50121,27.11306,318.09,1.14,1.06,2022-06-02,1214,A,72,6.1NRT,299.28,13.7,D
-21.90304,16.18968,311.91,2.84,1.61,2022-06-02,1214,A,60,6.1NRT,300.91,25.48,D
-21.90187,16.18489,315.39,2.84,1.61,2022-06-02,1214,A,68,6.1NRT,301.05,38.36,D
-18.95957,30.06985,313.42,2,1.38,2022-06-02,1214,A,69,6.1NRT,298.24,24.42,D
-18.79666,27.4548,320.87,1.33,1.14,2022-06-02,1214,A,75,6.1NRT,302.55,18.77,D
-18.79874,27.44228,319.61,1.33,1.14,2022-06-02,1214,A,73,6.1NRT,301.72,17.42,D
-19.58246,20.61463,313.78,1.29,1.13,2022-06-02,1214,A,62,6.1NRT,302.33,9.07,D
-19.58487,20.60944,313,1.29,1.13,2022-06-02,1214,A,59,6.1NRT,302.13,7.91,D
-18.09584,30.11933,309.85,2.1,1.41,2022-06-02,1214,A,55,6.1NRT,298.69,14.26,D
-18.53241,26.02664,315.61,1.13,1.06,2022-06-02,1214,A,65,6.1NRT,300.87,8.6,D
-18.53405,26.01605,310.77,1.13,1.06,2022-06-02,1214,A,39,6.1NRT,299.87,3.92,D
-19.20602,20.7812,322.59,1.25,1.11,2022-06-02,1214,A,19,6.1NRT,307.21,15.77,D
-19.2075,20.76939,336.74,1.25,1.11,2022-06-02,1214,A,82,6.1NRT,309.13,38.96,D
-19.20898,20.75756,352.88,1.25,1.11,2022-06-02,1214,A,97,6.1NRT,307.51,79.98,D
-19.21046,20.74572,362.05,1.25,1.11,2022-06-02,1214,A,100,6.1NRT,307.25,114.07,D
-19.20195,20.73243,332.52,1.25,1.11,2022-06-02,1214,A,68,6.1NRT,304.11,32.59,D
-19.20343,20.72056,340.18,1.26,1.11,2022-06-02,1214,A,90,6.1NRT,303.09,50.34,D
-19.20333,20.72704,336,1.25,1.11,2022-06-02,1214,A,88,6.1NRT,303.89,41.17,D
-19.20487,20.71518,323.11,1.26,1.11,2022-06-02,1214,A,60,6.1NRT,300.99,19.31,D
-19.73354,14.94907,314.08,3.3,1.72,2022-06-02,1214,A,29,6.1NRT,300.3,34.83,D
-19.69374,14.90658,316.65,3.32,1.72,2022-06-02,1214,A,70,6.1NRT,299.15,53.24,D
-19.69857,14.90216,317.33,3.32,1.72,2022-06-02,1214,A,71,6.1NRT,300.26,57.36,D
-18.67422,22.87297,315.06,1.02,1.01,2022-06-02,1214,A,63,6.1NRT,302.73,6.73,D
-18.67555,22.86335,320.57,1.02,1.01,2022-06-02,1214,A,74,6.1NRT,303.48,11.86,D
-19.02008,20.24146,312.69,1.33,1.14,2022-06-02,1214,A,58,6.1NRT,301.9,8.55,D
-18.07314,24.11778,348.36,1.01,1,2022-06-02,1214,A,94,6.1NRT,306.68,50.66,D
-18.07452,24.10836,347.87,1.01,1,2022-06-02,1214,A,94,6.1NRT,306.24,50.92,D
-18.0759,24.09893,356.59,1.01,1,2022-06-02,1214,A,98,6.1NRT,306.13,72.23,D
-18.0614,24.13518,323.77,1.01,1,2022-06-02,1214,A,66,6.1NRT,306.4,12.89,D
-18.06691,24.09747,347.45,1.01,1,2022-06-02,1214,A,94,6.1NRT,301.36,51.8,D
-18.05242,24.13371,320.57,1.01,1,2022-06-02,1214,A,34,6.1NRT,305.44,8.92,D
-18.01704,24.31182,326.2,1.01,1.01,2022-06-02,1214,A,74,6.1NRT,306.49,15.69,D
-18.01844,24.30235,320.69,1.01,1.01,2022-06-02,1214,A,62,6.1NRT,305.82,10.74,D
-18.04757,24.10397,327.2,1.01,1,2022-06-02,1214,A,73,6.1NRT,301.65,17.92,D
-18.00664,24.31983,335.47,1.01,1.01,2022-06-02,1214,A,83,6.1NRT,306.24,26.06,D
-17.9768,24.33436,361.67,1.01,1.01,2022-06-02,1214,A,100,6.1NRT,306.77,80.62,D
-17.9782,24.32488,332.52,1.01,1.01,2022-06-02,1214,A,85,6.1NRT,309.04,21.23,D
-17.97961,24.3154,325.61,1.01,1.01,2022-06-02,1214,A,72,6.1NRT,308.06,13.5,D
-18.4678,20.66986,324.4,1.24,1.11,2022-06-02,1214,A,75,6.1NRT,303.91,20.23,D
-18.46932,20.65819,331.7,1.24,1.11,2022-06-02,1214,A,84,6.1NRT,302.35,32.94,D
-18.45786,20.66843,318.84,1.24,1.11,2022-06-02,1214,A,61,6.1NRT,304.32,12.55,D
-18.45938,20.65676,317.73,1.24,1.11,2022-06-02,1214,A,51,6.1NRT,303.81,11.71,D
-18.05758,22.08129,317.71,1.06,1.03,2022-06-02,1214,A,68,6.1NRT,302.76,9.77,D
-18.10397,21.73754,312.55,1.09,1.04,2022-06-02,1214,A,55,6.1NRT,302.15,5.94,D
-17.29324,26.49244,316.89,1.23,1.1,2022-06-02,1214,A,71,6.1NRT,300.64,13.05,D
-17.22956,25.14179,318.45,1.07,1.03,2022-06-02,1214,A,64,6.1NRT,301.78,12.29,D
-17.23109,25.13181,324.35,1.07,1.03,2022-06-02,1214,A,79,6.1NRT,300.52,18.93,D
-17.8787,20.26571,314.49,1.29,1.13,2022-06-02,1214,A,52,6.1NRT,303.23,9,D
-17.66766,21.1006,313.12,1.15,1.07,2022-06-02,1214,A,55,6.1NRT,301.71,6.93,D
-17.65805,21.09921,335.65,1.15,1.07,2022-06-02,1214,A,87,6.1NRT,302.61,37.67,D
-17.0255,24.42307,326.09,1.03,1.01,2022-06-02,1214,A,74,6.1NRT,299.31,20.87,D
-17.10187,23.90317,333.98,1.01,1,2022-06-02,1214,A,81,6.1NRT,301.13,26.87,D
-17.10324,23.89379,333.28,1.01,1,2022-06-02,1214,A,86,6.1NRT,300.22,26.43,D
-17.09289,23.90172,322.17,1.01,1,2022-06-02,1214,A,67,6.1NRT,301.49,14.14,D
-17.09426,23.89235,324.51,1.01,1,2022-06-02,1214,A,79,6.1NRT,300.76,17.05,D
-17.63787,19.92695,317.48,1.34,1.15,2022-06-02,1214,A,51,6.1NRT,302.42,12.47,D
-17.63948,19.9144,335.56,1.34,1.15,2022-06-02,1214,A,87,6.1NRT,304.88,46.23,D
-17.6411,19.90182,317.52,1.34,1.15,2022-06-02,1214,A,61,6.1NRT,301.88,13.36,D
-17.08254,23.90965,325.4,1.01,1,2022-06-02,1214,A,47,6.1NRT,298.89,16.16,D
-17.62696,19.67854,320.85,1.39,1.17,2022-06-02,1214,A,75,6.1NRT,301.12,20.44,D
-17.62857,19.66554,313.73,1.39,1.17,2022-06-02,1214,A,63,6.1NRT,300.36,10.16,D
-16.98358,23.19431,312.96,1,1,2022-06-02,1214,A,53,6.1NRT,301.75,4.5,D
-16.88344,23.43874,325.9,1,1,2022-06-02,1214,A,48,6.1NRT,305.54,15.21,D
-17.05545,22.2229,313.82,1.04,1.02,2022-06-02,1214,A,61,6.1NRT,302.46,5.91,D
-17.05679,22.21323,314.84,1.04,1.02,2022-06-02,1214,A,63,6.1NRT,302.07,6.82,D
-16.87448,23.43732,323.78,1,1,2022-06-02,1214,A,60,6.1NRT,305.32,13.33,D
-16.87716,23.4187,355.63,1,1,2022-06-02,1214,A,98,6.1NRT,305.67,66.69,D
-16.8785,23.40939,339.75,1,1,2022-06-02,1214,A,90,6.1NRT,299.92,35.06,D
-16.86686,23.42659,336.44,1,1,2022-06-02,1214,A,68,6.1NRT,302.55,27.33,D
-16.8682,23.41728,351.23,1,1,2022-06-02,1214,A,96,6.1NRT,303.71,56.15,D
